LUGAR,MAQ,MES,DIA,CODIGO_HOGAR_SIMPLE,ZONA,MANZANA,NPERSONA,10SEXO,EDAD,10OCUP,AUTO,10SEGUR TELEFERICO,INCIDENTE TELEFERICO,10ESTUDIOS,INGRESOS,VIAJO,cod est,cod tra
EL ALTO,WK038,6,14,4539,276,4823,2,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,17,
EL ALTO,WK038,6,14,4540,276,4823,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,7,
EL ALTO,WK038,6,14,4541,347,5088,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,373
EL ALTO,WK038,6,14,4542,347,5088,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4542,347,5088,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK038,6,14,4542,347,5088,3,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,
EL ALTO,WK038,6,14,4543,276,5005,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,4
EL ALTO,WK038,6,14,4544,342,5242,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4545,342,5242,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4546,342,5242,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4547,342,4470,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,342
EL ALTO,WK038,6,14,4547,342,4470,2,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,11,
EL ALTO,WK038,6,14,4548,342,4470,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK038,6,14,4548,342,4470,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK038,6,14,4548,342,4470,3,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,555
EL ALTO,WK038,6,14,4549,342,4798,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,22,
EL ALTO,WK038,6,14,4550,342,4798,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4550,342,4798,2,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,201
EL ALTO,WK038,6,14,4551,342,4765,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,2,
EL ALTO,WK038,6,14,4552,342,4765,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK038,6,14,4552,342,4765,2,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,22,
EL ALTO,WK038,6,14,4553,342,4800,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,376
EL ALTO,WK038,6,14,4553,342,4800,2,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,
EL ALTO,WK038,6,14,4553,342,4800,3,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,76,
EL ALTO,WK038,6,14,4554,345,4039,1,MUJER,>64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4554,345,4039,2,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK038,6,14,4555,345,4039,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,468
EL ALTO,WK038,6,14,4556,345,4207,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,52
EL ALTO,WK038,6,14,4557,345,4207,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK038,6,14,4557,345,4207,2,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,22,
EL ALTO,WK051,6,14,4558,279,4966,1,MUJER,16 a 34,NADA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,280,
EL ALTO,WK051,6,14,4559,279,4966,1,MUJER,16 a 34,NADA,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,8,
EL ALTO,WK051,6,14,4560,279,4863,1,MUJER,35 a 64,NADA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,4
EL ALTO,WK051,6,14,4561,279,4022,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,6000 A 10000,SÍ,,279
EL ALTO,WK051,6,14,4562,279,4863,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,4
EL ALTO,WK051,6,14,4563,279,4118,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,309,
EL ALTO,WK051,6,14,4564,279,4022,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,17,
EL ALTO,WK051,6,14,4565,279,4118,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,301,
EL ALTO,WK051,6,14,4566,279,4863,1,HOMBRE,>64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK051,6,14,4567,279,4610,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,76,
EL ALTO,WK051,6,14,4568,279,4610,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,17
EL ALTO,WK051,6,14,4569,279,4820,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK051,6,14,4570,279,4891,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,279
EL ALTO,WK051,6,14,4571,279,4891,1,HOMBRE,>64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,330
EL ALTO,WK051,6,14,4572,279,4863,1,MUJER,>64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK051,6,14,4573,279,4863,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,330,
EL ALTO,WK051,6,14,4574,279,4118,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,131
EL ALTO,WK051,6,14,4575,279,4090,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK051,6,14,4576,279,4458,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,317
EL ALTO,WK051,6,14,4577,279,4458,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK051,6,14,4578,279,3887,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,302
EL ALTO,WK051,6,14,4579,279,4458,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,124
EL ALTO,WK051,6,14,4580,279,4458,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,141
EL ALTO,WK051,6,14,4581,279,3887,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,548
EL ALTO,WK051,6,14,4582,279,3888,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,201,
EL ALTO,WK051,6,14,4583,279,3887,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,243
EL ALTO,WK051,6,14,4584,279,3887,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,280
EL ALTO,WK051,6,14,4585,279,4418,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,124
EL ALTO,WK051,6,14,4586,279,4418,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,8,
EL ALTO,WK051,6,14,4587,279,4418,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK051,6,14,4587,279,4418,2,HOMBRE,<16,OTROS,NS NC,NADA,NADA,NS NC,NS NC,NO,,
EL ALTO,WK051,6,14,4588,279,4418,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,309,
EL ALTO,WK051,6,14,4589,279,4418,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,279,
EL ALTO,WK051,6,14,4590,279,4886,1,HOMBRE,>64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,
EL ALTO,WK051,6,14,4591,286,3556,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,216,
EL ALTO,WK051,6,14,4592,286,3556,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,
EL ALTO,WK051,6,14,4593,286,3962,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,286
EL ALTO,WK051,6,14,4594,286,3962,1,MUJER,16 a 34,OTROS,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,
EL ALTO,WK051,6,14,4595,286,4197,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,201,
EL ALTO,WK051,6,14,4596,286,4197,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK051,6,14,4597,286,3764,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,4
EL ALTO,WK051,6,14,4598,286,3764,1,HOMBRE,>64,TRABAJA,NO,"SÍ, ME SIENTO SEGURO",ATRACO,SUPERIOR NO UNIV,1600 A 3000,SÍ,,286
EL ALTO,WK051,6,14,4599,286,3764,1,HOMBRE,>64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK051,6,14,4600,286,3764,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,278,
EL ALTO,WK051,6,14,4601,286,3764,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,278,
EL ALTO,WK051,6,14,4602,286,3582,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,317
EL ALTO,WK051,6,14,4603,286,3582,1,HOMBRE,>64,OTROS,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,476
EL ALTO,WK051,6,14,4604,286,3582,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,SÍ,,64
EL ALTO,WK051,6,14,4605,286,3582,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,164
EL ALTO,WK076,6,14,4606,210,6970,1,HOMBRE,35 a 64,NADA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,4
EL ALTO,WK076,6,14,4607,210,6970,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,210
EL ALTO,WK076,6,14,4608,210,6970,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,201
EL ALTO,WK076,6,14,4609,210,7016,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,2
EL ALTO,WK076,6,14,4610,210,7016,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK076,6,14,4611,210,7016,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,4
EL ALTO,WK076,6,14,4612,269,7244,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,122
EL ALTO,WK076,6,14,4613,269,7244,1,HOMBRE,<16,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,NO,,
EL ALTO,WK076,6,14,4614,269,7244,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,4
EL ALTO,WK076,6,14,4615,269,7244,1,HOMBRE,35 a 64,OTROS,NO,"SÍ, ME SIENTO SEGURO",ATRACO,UNIVERSITARIOS,1600 A 3000,SÍ,,548
EL ALTO,WK076,6,14,4615,269,7244,2,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,282
EL ALTO,WK076,6,14,4616,269,7285,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,309,
EL ALTO,WK076,6,14,4617,269,7285,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,269
EL ALTO,WK076,6,14,4618,269,7285,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK076,6,14,4619,270,7021,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,548
EL ALTO,WK076,6,14,4620,270,7021,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,293
EL ALTO,WK076,6,14,4621,270,7021,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,29
EL ALTO,WK076,6,14,4622,270,7143,1,MUJER,35 a 64,ESTUDIA,NO,NADA,NADA,PRIMARIA,NS NC,NO,354,
EL ALTO,WK076,6,14,4623,270,7143,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK076,6,14,4624,270,7143,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,201
EL ALTO,WK076,6,14,4625,270,7018,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,270
EL ALTO,WK076,6,14,4626,270,7018,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,309,
EL ALTO,WK076,6,14,4627,270,7018,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK076,6,14,4627,270,7018,2,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK076,6,14,4628,270,7147,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,243
EL ALTO,WK076,6,14,4629,270,7147,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,NS NC,NS NC,SÍ,,
EL ALTO,WK076,6,14,4630,270,7147,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,NO,,270
EL ALTO,WK076,6,14,4631,270,6532,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,201
EL ALTO,WK076,6,14,4632,270,6532,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,270
EL ALTO,WK076,6,14,4633,270,6532,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,347
EL ALTO,WK076,6,14,4634,270,6553,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,52
EL ALTO,WK076,6,14,4635,270,6553,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK076,6,14,4636,270,6553,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,141
EL ALTO,WK076,6,14,4637,270,6873,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,222
EL ALTO,WK076,6,14,4638,270,6873,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,4,
EL ALTO,WK076,6,14,4639,270,6873,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,,337
EL ALTO,WK076,6,14,4640,270,6543,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,270
EL ALTO,WK076,6,14,4641,270,6543,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK076,6,14,4642,270,6543,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,145,
EL ALTO,WK076,6,14,4643,270,7376,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,22,
EL ALTO,WK076,6,14,4644,270,7376,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,33,
EL ALTO,WK076,6,14,4645,270,7376,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,243
EL ALTO,WK076,6,14,4646,270,7181,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,309,
EL ALTO,WK076,6,14,4647,270,7181,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,NS NC,NO,,270
EL ALTO,WK076,6,14,4648,270,7181,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK076,6,14,4649,269,7076,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,,201
EL ALTO,WK076,6,14,4650,269,7076,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,354,
EL ALTO,WK076,6,14,4651,269,7076,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,18
EL ALTO,WK092,6,14,4652,274,5508,1,HOMBRE,35 a 64,NADA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,201
EL ALTO,WK092,6,14,4653,274,5508,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK092,6,14,4654,274,5508,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,3000 A 6000,SÍ,,222
EL ALTO,WK092,6,14,4655,274,5623,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,201
EL ALTO,WK092,6,14,4656,274,5623,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK092,6,14,4657,274,5623,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK092,6,14,4658,274,5572,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,NO,,
EL ALTO,WK092,6,14,4659,274,5572,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK092,6,14,4660,274,5572,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,201,
EL ALTO,WK092,6,14,4661,274,5940,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,201
EL ALTO,WK092,6,14,4662,274,5940,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,8,
EL ALTO,WK092,6,14,4663,274,5940,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,201
EL ALTO,WK092,6,14,4664,274,6192,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,201,
EL ALTO,WK092,6,14,4665,274,6192,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,247,
EL ALTO,WK092,6,14,4666,274,6192,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK092,6,14,4667,274,6289,1,HOMBRE,35 a 64,ESTUDIA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,1
EL ALTO,WK092,6,14,4668,274,6289,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK092,6,14,4669,274,6289,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,NO,,65
EL ALTO,WK092,6,14,4670,274,6289,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,201,
EL ALTO,WK092,6,14,4671,274,6289,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,202
EL ALTO,WK092,6,14,4672,274,6289,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,18
EL ALTO,WK092,6,14,4673,274,6098,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,243
EL ALTO,WK092,6,14,4674,274,6098,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,201
EL ALTO,WK092,6,14,4675,274,6098,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK092,6,14,4676,274,6525,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,376
EL ALTO,WK092,6,14,4677,274,6525,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,,
EL ALTO,WK092,6,14,4678,274,6525,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK092,6,14,4679,274,5442,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,52
EL ALTO,WK092,6,14,4680,274,5442,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK092,6,14,4681,274,5442,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,14
EL ALTO,WK092,6,14,4682,274,5841,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,3000 A 6000,SÍ,,352
EL ALTO,WK092,6,14,4683,274,5841,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,NS NC,SÍ,309,
EL ALTO,WK092,6,14,4684,274,5841,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK092,6,14,4685,274,5683,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,201
EL ALTO,WK092,6,14,4686,274,5683,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,52
EL ALTO,WK092,6,14,4687,274,5683,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,NS NC,SÍ,,
EL ALTO,WK096,6,14,4688,219,4939,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK096,6,14,4689,219,4939,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,189
EL ALTO,WK096,6,14,4690,219,4939,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,219,
EL ALTO,WK096,6,14,4691,219,4939,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,SÍ,201,
EL ALTO,WK096,6,14,4692,219,4939,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,233
EL ALTO,WK096,6,14,4693,219,4939,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK096,6,14,4694,219,4939,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK096,6,14,4695,219,4939,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,222,
EL ALTO,WK096,6,14,4696,219,4939,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK096,6,14,4697,219,4939,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,4
EL ALTO,WK096,6,14,4698,219,4939,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,215
